Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Stanley Rosario","NYY","CPX,R","18-20",177,0.163841807,0.333333333,0.491525423,0.205479452,0.344632768,0.363013698,0.707646466,0.157534246,6.120192871922496,0.304878048,0.23253265768289566,24.15260934466364,1.4073094465756628,0.34586235931364157,104.61906981807219,"sa3006898"
"Carlos De La Cruz","PHI","A,A+,CPX","19-21",698,0.075931232,0.35243553,0.215447154,0.207278481,0.277936962,0.318037974,0.595974936,0.110759493,4.815289502051383,0.315649867,-0.7652104445151053,62.090981721631735,-23.29545094842509,0.2802105435840038,72.73644719425974,"sa3006903"
"Rhett Aplin","KCR","R","23-23",283,0.130742049,0.183745583,0.711538461,0.30962343,0.409893992,0.50209205,0.911986042,0.19246862,2.5521962372302207,0.357541899,-0.01826910488307476,55.99090575633731,16.606936896426348,0.4047231950102762,142.16674290876406,"sa3006907"
"Eric De La Rosa","DET","A,A-,A+,AA","22-24",572,0.087412587,0.305944055,0.285714285,0.238866396,0.335087719,0.370445344,0.705533063,0.131578948,8.103220604936984,0.350318471,0.8921180218421796,74.39845078320332,2.9257200497490956,0.3278948292397616,101.67236620299681,"sa3006911"
"Lency Delgado","CHW","A,R","20-22",389,0.064267352,0.426735218,0.150602409,0.242339832,0.297157622,0.35097493,0.648132552,0.108635098,2.570132982045772,0.430107526,-0.7369168717414141,40.6273803277694,-13.17671623688113,0.297109108254583,75.39618876162746,"sa3006913"
"Kyle Kasser","KCR","A,A+","23-25",571,0.087565674,0.12609457,0.694444444,0.274161735,0.340425531,0.325443786,0.665869317,0.051282051,4.269102794665146,0.315068493,-0.6027555997716263,64.15779722012167,-7.605128680397229,0.3130246568107266,91.09216247742494,"sa3006916"
"Kelvin Maldonado","CHW","R","19-19",241,0.037344398,0.228215767,0.163636363,0.253275109,0.2875,0.310043668,0.597543668,0.056768559,3.5434100023224557,0.333333333,-1.2402410749346018,20.296078736466786,-13.242919479923826,0.2733508470157782,60.51486274431426,"sa3006918"
"Nick Ames","DET","A,A+","22-22",475,0.077894736,0.261052631,0.298387096,0.262180974,0.326315789,0.387470997,0.713786786,0.125290023,1.9826452090290305,0.344481605,-0.020689595257863402,58.386871907831505,6.525801990152672,0.3325309806343869,111.52889814842618,"sa3006919"
"Chase Chambers","NYM","A","23-23",428,0.060747663,0.221962616,0.27368421,0.246073298,0.310747663,0.335078534,0.645826197,0.089005236,2.7466383172276716,0.307958477,-0.48246776504674926,45.094371647268915,-4.298496722548822,0.30165073985808366,91.29733327012957,"sa3006921"
"John Valente","DET","A,A+,AA,R","24-26",570,0.066666666,0.103508771,0.644067796,0.301158301,0.356261022,0.386100386,0.742361408,0.084942085,5.743309216795027,0.331877729,0.9781155852833763,76.95221983661455,9.127480998835969,0.34028790657272207,113.04832598677815,"sa3006923"
"Ryan Ramiz","SEA","A","23-23",521,0.124760076,0.268714011,0.464285714,0.229580573,0.326923076,0.339955849,0.666878925,0.110375276,4.1927182316815506,0.315960912,-0.10326617810642347,60.12565680839381,0.00022591896614942457,0.31500239200316943,100.00037574610745,"sa3006924"
"Chase Calabuig","OAK","A,AA","23-25",905,0.13038674,0.19116022,0.682080924,0.25388601,0.354696132,0.335492227,0.690188359,0.081606217,3.5619181628429195,0.311557788,-1.3481413319241256,107.65839333861126,-3.776632085153926,0.3238192004176368,97.93097958005885,"sa3006927"
"Kaleo Johnson","TBR","A,A+,AA","22-24",571,0.054290718,0.27670753,0.196202531,0.242829827,0.301225919,0.363288718,0.664514637,0.120458891,3.3128295911094616,0.324929971,0.37800402753055096,61.221155792017505,-3.1001609419388343,0.3110465348915127,95.58583621955485,"sa3006935"
"Drew Avans","LAD","A,A+,AA,AAA","23-25",700,0.111428571,0.238571428,0.467065868,0.277777777,0.361549497,0.431372549,0.792922046,0.153594772,7.93647263113144,0.357967667,3.443127204431221,104.19827467496359,12.732825013947107,0.35456775548471803,113.97709853335505,"sa3006937"
"Logan Brown","ATL","A,A+","22-24",634,0.04258675,0.231861198,0.183673469,0.247491638,0.287066246,0.329431438,0.616497684,0.0819398,1.748685193406532,0.316143497,-0.7782949723768979,57.69856444362702,-18.97923409577308,0.28221733036101426,76.60503812201593,"sa3006938"
"Connor McVey","MIL","A","24-24",397,0.153652392,0.216624685,0.709302325,0.232258064,0.381443298,0.319354838,0.700798136,0.087096774,5.18046699499865,0.30316742,-0.008381260093301535,53.551036427544894,7.746872643756206,0.3474281304275867,116.91303148841249,"sa3006941"
"Jake Palomaki","TBR","A,A+,AA","23-25",650,0.118461538,0.153846153,0.77,0.23090909,0.33281493,0.283636363,0.616451293,0.052727273,6.200249878392322,0.276923076,-0.22468967619352043,64.1265548975136,-10.505534657749926,0.2970665821205958,86.4963764337334,"sa3007003"
"Jeremiah Burks","DET","A,A-,A+,CPX,R","22-24",461,0.117136659,0.325379609,0.36,0.217948717,0.330434782,0.312820512,0.643255294,0.094871795,5.190189626267455,0.336134453,-2.759304197377787,52.64023357366253,-4.672089184475652,0.31496866034424825,90.95794736121692,"sa3007004"
"Jeremy Eierman","OAK","A+,AA","22-24",807,0.074349442,0.333333333,0.223048327,0.219613259,0.290161892,0.385359116,0.675521008,0.165745857,6.343818469440527,0.311212814,0.6939083741162904,84.68095074560827,-16.288725242350623,0.30436789596065933,83.36233386172033,"sa3007005"
"Dillon Paulson","LAD","A,A+,AA","22-24",562,0.153024911,0.259786476,0.589041095,0.253731343,0.366548042,0.428571428,0.79511947,0.174840085,3.6424514699265114,0.329073482,-0.46531911462079734,85.35730611628169,19.077780150829497,0.366626341853823,128.43311254288608,"sa3007007"
"Hayden Senger","NYM","A,A+,AA","22-24",605,0.072727272,0.234710743,0.309859154,0.244318181,0.331125827,0.380681818,0.711807645,0.136363637,2.46145469625,0.314136125,-0.23019637732068077,76.55716953221327,3.4399588832593584,0.3251068746272604,104.17368468815954,"sa3007009"
"Josh Stowers","NYY","A,AA","22-24",811,0.125770653,0.282367447,0.445414847,0.249275362,0.353522867,0.428985507,0.782508374,0.179710145,6.726536681655379,0.330296127,2.7770214506890625,118.84981760000295,19.988487627258962,0.35599318275640274,121.18806552717041,"sa3007010"
"Frainyer Chavez","TEX","A,A+","20-22",787,0.110546378,0.196950444,0.561290322,0.25,0.339743589,0.308823529,0.648567118,0.058823529,5.186233980789924,0.318181818,-1.1565709334099665,89.37146584034318,-9.172827496227093,0.30630298348573537,90.99682446285702,"sa3007019"
"Kingston Liniak","DET","A,A-","19-21",699,0.084406294,0.26609442,0.317204301,0.192307692,0.275071633,0.302884615,0.577956248,0.110576923,6.752936511057726,0.254079254,-0.2276627644750988,58.73936803655719,-29.373002558778772,0.2786330090704744,66.50994175824684,"sa3007020"
"Jarryd Dale","SDP","A,R","18-20",569,0.070298769,0.25483304,0.275862068,0.275728155,0.335689045,0.372815533,0.708504578,0.097087378,6.613330142103758,0.370572207,2.2916827988810837,74.04119726681546,-7.4333337429778235,0.3267144887371266,90.92716114429025,"sa3007022"
"Alex Hall","MIL","A,A+,R","20-22",423,0.073286052,0.257683215,0.284403669,0.2578125,0.314420803,0.380208333,0.694629136,0.122395833,5.812472650669641,0.344202898,-2.5921576383989304,52.09751176950834,-6.113657041216872,0.32151392616560553,89.54288782360052,"sa3007023"
"Dan Robinson","LAD","A","22-22",374,0.133689839,0.181818181,0.735294117,0.239875389,0.344919786,0.323987538,0.668907324,0.084112149,5.100607216292943,0.297619047,-0.16814706032164395,43.97416604695065,0.8236439937089218,0.32416030174908156,101.90876947605098,"sa3007027"
"Chris Williams","MIN","A,A+,AA","22-24",453,0.167770419,0.302428256,0.554744525,0.1875,0.324503311,0.377717391,0.702220702,0.190217391,4.842050133795841,0.245535714,0.1666878930409439,55.47647864399154,1.101328634001803,0.32884345083573535,102.74918794246625,"sa3007028"
"Frankie Tostado","SFG","A,AA","21-23",939,0.068157614,0.218317358,0.312195121,0.254651162,0.308102345,0.427906976,0.736009321,0.173255814,3.8716138842536836,0.296354992,-0.10792003211099654,119.43103784034673,6.5581250981492225,0.3276931271593795,106.19118141090298,"sa3007030"
"Davis Bradshaw","MIA","A,AAA","21-23",489,0.049079754,0.159509202,0.307692307,0.273348519,0.332640332,0.339407744,0.672048076,0.066059225,6.023166823532303,0.328729281,-2.768281746772118,56.890316521837555,-3.8557694795586226,0.32141524615387124,92.59854555267245,"sa3007031"
"Yerry Landinez","SDP","R","18-18",189,0.126984126,0.396825396,0.32,0.196319018,0.306878306,0.306748466,0.613626772,0.110429448,4.417061291276819,0.34117647,-0.39426496042869985,20.070632707215278,-6.234526161216769,0.30149780284790767,76.29922635176094,"sa3007036"
"Angel Solarte","SDP","A,A+,R","18-20",543,0.062615101,0.204419889,0.306306306,0.281632653,0.333333333,0.391836734,0.725170067,0.110204081,6.385296228153137,0.344647519,0.18376581161282957,72.82989318334975,-3.860320705533832,0.3322566644292036,94.9392948347397,"sa3007037"
"Cesar Garcia","ARI","R","21-21",243,0.086419753,0.164609053,0.525,0.277272727,0.345679012,0.386363636,0.732042648,0.109090909,5.4815411617839604,0.327683615,0.010806651785969734,32.674217910037015,-1.1431122417593285,0.3314411573666186,96.61974426535677,"sa3007039"
"Luke Heyer","LAD","A,A+","22-24",423,0.096926713,0.316784869,0.305970149,0.210242587,0.295508274,0.404312668,0.699820942,0.194070081,5.589535272341388,0.274336283,0.4664897097973153,49.81636958761092,0.6507120375144071,0.32514147048300884,102.4762133761837,"sa3007042"
"Greyson Jenista","ATL","A+,AA","22-24",816,0.12867647,0.322303921,0.399239543,0.226685796,0.328431372,0.394548063,0.722979435,0.167862267,3.6917887630478963,0.313253012,-2.2468673700932413,102.09130194540727,8.929609907228825,0.33025508373061574,108.90971771621551,"sa3007044"
"Jameson Hannah","CIN","A+,AA","21-23",831,0.080625752,0.244283995,0.330049261,0.266129032,0.332931242,0.361559139,0.694490381,0.095430107,5.357634724916342,0.35543278,-0.8760627652518451,96.6673951415786,-5.416259738945084,0.3161143873882409,94.76674766537528,"sa3007046"
"Grant Witherspoon","TBR","A,A+","22-24",919,0.089227421,0.228509249,0.39047619,0.257869249,0.323177366,0.444309927,0.767487293,0.186440678,6.457905195099963,0.305227655,1.2206248318543658,128.70672745166488,13.759801528436611,0.34178220959240113,111.47070591866652,"sa3007047"
"P.J. Hilson","SFG","CPX,R","18-20",283,0.106007067,0.360424028,0.294117647,0.20920502,0.325088339,0.313807531,0.63889587,0.104602511,8.893961084199093,0.350364963,1.8639691741554998,33.14931628345988,-7.564028335218213,0.3150044715446634,81.50684401690246,"sa3007048"
"Jawuan Harris","SDP","A,A+","22-24",603,0.145936981,0.348258706,0.419047619,0.19308943,0.331092436,0.31504065,0.646133086,0.12195122,8.219690599603974,0.313868613,5.219918241840787,67.7460126866855,-4.312409312530589,0.3157489294765376,95.4122947393338,"sa3007049"
"Mateo Gil","STL","A,A+,R","18-20",627,0.06060606,0.250398724,0.242038216,0.253472222,0.301916932,0.404513888,0.70643082,0.151041666,5.029625811359715,0.31707317,-2.8001360008493066,76.49082500887678,-11.30906890677644,0.3161990359758797,87.2520030125704,"sa3007050"
"Rafael Herrera","CHC","CPX,R","18-20",232,0.150862068,0.163793103,0.921052631,0.319371727,0.428571428,0.439790575,0.868362003,0.120418848,7.713947608195523,0.385620915,0.14448359160451218,45.883855061098615,14.281504915520225,0.426922971036011,145.34913764667382,"sa3007052"
"Niko Hulsizer","LAD","A,A+,AA,R","22-24",780,0.124358974,0.347435897,0.357933579,0.251885369,0.355128205,0.515837104,0.870965309,0.263951735,5.201610770045045,0.350140056,0.7722960794344544,133.09484214382005,37.56069040344785,0.38416344334477004,139.6810804840215,"sa3007053"
"Andrew Moritz","ATL","A,A+","22-24",682,0.055718475,0.158357771,0.351851851,0.266244057,0.310192023,0.302694136,0.612886159,0.036450079,4.676185692321862,0.317490494,0.2483999493997544,64.37430432833345,-18.681674349833415,0.284048947885897,77.34927225253621,"sa3007054"
"Reece Hampton","DET","A,A+","22-24",547,0.093235831,0.248628884,0.375,0.247899159,0.324626865,0.3802521,0.704878965,0.132352941,7.9284212725666485,0.329376854,2.36691111989785,66.14411349842446,1.74802516648667,0.3259671922050305,103.3224709566058,"sa3007055"
"Jayce Easley","TEX","A,A-","19-21",418,0.203349282,0.21291866,0.955056179,0.236760124,0.403381642,0.29906542,0.702447062,0.062305296,8.501985951378963,0.321888412,7.5884272389812395,63.29931623823813,6.284418154134069,0.3563488957962552,110.90415482539746,"sa3007057"
"Daneurys De La Cruz","DET","CPX,R","18-20",295,0.152542372,0.254237288,0.6,0.283333333,0.40338983,0.4875,0.89088983,0.204166667,5.167470896575111,0.364779874,-1.3354462834540755,58.68361463965485,17.07180736781666,0.4186887244046745,140.4305916275155,"sa3007059"
"Chris Proctor","DET","A,A+,AA,AAA","22-24",434,0.078341013,0.246543778,0.317757009,0.213197969,0.274193548,0.271573604,0.545767152,0.058375635,4.665592651354743,0.280276816,0.923076284583658,30.25484357256897,-21.68343931953899,0.26037653525304133,58.99334480572623,"sa3007062"
"Brett Langhorne","ATL","A+","23-25",659,0.109256449,0.37936267,0.288,0.197898423,0.287671232,0.297723292,0.585394524,0.099824869,5.171767341135537,0.320872274,1.8336899136193097,55.56634816947865,-22.03782961842132,0.2744532182154953,71.87846820285475,"sa3007064"
"Willie Joe Garry Jr.","MIN","A,R","19-21",559,0.094812164,0.309481216,0.306358381,0.209775967,0.299283154,0.32790224,0.627185394,0.118126273,8.22100561642982,0.301282051,1.1891687717288733,56.75460124269358,-17.875552309004153,0.2985139495594497,76.05247236315539,"sa3007065"
"George Bell","SFG","A-,CPX,R","21-23",321,0.096573208,0.280373831,0.344444444,0.212765957,0.30625,0.34751773,0.65376773,0.134751773,5.254740291642499,0.286486486,-1.0322573658195324,36.9852109038286,-8.344956657940882,0.312164474837482,80.24306471780807,"sa3007067"
"Greg Cullen","ATL","A,AA,CPX","22-24",708,0.144067796,0.183615819,0.784615384,0.267702936,0.399717514,0.400690846,0.80040836,0.13298791,3.9964384104363733,0.326484018,-2.0518531188718043,116.07258474479298,32.05953295181373,0.37691259931373056,137.85699557254085,"sa3007069"
"Justin Dean","ATL","A,AA","22-24",926,0.112311015,0.262419006,0.427983539,0.262626262,0.367170626,0.400252525,0.767423151,0.137626263,8.67496569603912,0.357677902,8.388060691650026,135.59816002699705,25.859961426287587,0.3544408937767309,124.09262956979836,"sa3007070"
"Milton Smith II","MIA","A-","21-21",231,0.099567099,0.164502164,0.605263157,0.305,0.384955752,0.32,0.704955752,0.015,6.472820612023748,0.376543209,2.0469299157593923,31.21569027538991,5.4279451497981555,0.3448980004914039,121.04854504867689,"sa3007076"
"Rusber Estrada","ATL","A+","24-26",368,0.100543478,0.33423913,0.300813008,0.178343949,0.288043478,0.296178343,0.584221821,0.117834394,1.35609243375,0.256684491,-0.2554863207042217,32.68950679892008,-12.05768793827589,0.27423799394265463,69.6794488111494,"sa3007077"
"Jordan Qsar","TBR","A,A+","23-25",638,0.142633228,0.352664576,0.404444444,0.239332096,0.354788069,0.493506493,0.848294562,0.254174397,6.897724217218419,0.342756183,0.3733831604477018,108.3530698870458,26.325555950883807,0.37425284696824895,131.48426721281172,"sa3007078"
"Gio Dingcong","OAK","R","24-24",153,0.124183006,0.320261437,0.387755102,0.169230769,0.281045751,0.261538461,0.542584212,0.092307692,3.6853067146019542,0.2375,-0.37125069205649197,12.432839130700222,-8.86181328660191,0.2710408977433747,58.38479486332637,"sa3007082"
"Joseph Pena","OAK","A","23-23",413,0.147699757,0.157384987,0.938461538,0.241071428,0.364303178,0.294642857,0.658946035,0.053571429,5.462992746484199,0.29090909,-0.00926333200186491,49.03466654511408,1.38449112268404,0.32570602928805176,102.90553205819329,"sa3007087"
"Nick Ward","OAK","A,A-","23-23",403,0.126550868,0.240694789,0.525773195,0.23668639,0.349127182,0.343195266,0.692322448,0.106508876,5.093240412417938,0.310924369,0.26894792698294623,50.527884277764855,4.25589415735393,0.33472501339757826,109.48394957272492,"sa3007089"
"Grant Fennell","CHC","A+","23-23",381,0.107611548,0.267716535,0.401960784,0.249240121,0.335958005,0.3556231,0.691581105,0.106382979,3.3290171537070083,0.337719298,0.19576798391062766,43.84581016508337,1.3399193709849988,0.32564234027737066,103.15231452853362,"sa3007100"
"Raynel Delgado","CLE","A,A-,A+","19-21",668,0.080838323,0.270958083,0.298342541,0.223333333,0.290854572,0.33,0.620854572,0.106666667,4.74383110970838,0.298076923,-1.3532682503428077,63.54128343447104,-18.37393241540536,0.28803346557430476,78.36851095068602,"sa3007288"
"Brhet Bewley","KCR","A,AA,CPX","22-24",490,0.1,0.230612244,0.433628318,0.242924528,0.323651452,0.346698113,0.670349565,0.103773585,3.5078721214698354,0.308441558,-3.1292404838604853,54.39719804660138,-6.229101736986079,0.3103312079589891,90.11617563363833,"sa3007289"
"Abdiel Layer","SFG","A,A-,R","20-22",516,0.067829457,0.335271317,0.202312138,0.237288135,0.29239766,0.427966101,0.720363761,0.190677966,7.65880099623832,0.330985915,0.8700304867234081,64.10529879896632,-9.206128824067203,0.32154088224816274,87.72584764356188,"sa3007291"
"Lee Solomon","SDP","A,A+","22-22",406,0.10591133,0.224137931,0.472527472,0.224137931,0.32169576,0.333333333,0.655029093,0.109195402,3.413392841002311,0.290196078,-1.3860757339280099,44.45572141521318,-2.707780205079478,0.31297514736652376,94.25019406475229,"sa3007293"
"Luis Garcia","PHI","A,A+","18-20",989,0.109201213,0.246713852,0.44262295,0.212121212,0.304170905,0.327505827,0.631676732,0.115384615,5.366064997720553,0.272727272,-2.114723777747713,102.64589733299478,-20.115853379995986,0.29959483004636045,81.5435447534527,"sa3007295"
"Rixon Wingrove","PHI","A,CPX,R","19-21",549,0.094717668,0.258652094,0.366197183,0.237603305,0.320582877,0.411157024,0.731739901,0.173553719,3.3838991199017525,0.3,-1.1032745367847383,72.88883244924969,1.4945837923211478,0.3454221963665307,103.57603754044082,"sa3007298"
"Yorlis Rodriguez","SFG","A,A-,CPX,R","19-21",425,0.051764705,0.167058823,0.309859154,0.266666666,0.320754716,0.384615384,0.7053701,0.117948718,4.599957659723875,0.308917197,-1.0545068275532685,53.51839315710927,-3.2532056811604413,0.3263425907344683,93.3650997398501,"sa3007299"
"Daiwer Castellanos","TBR","CPX,R","18-20",302,0.09602649,0.168874172,0.56862745,0.259398496,0.342192691,0.319548872,0.661741563,0.060150376,6.2399797105950405,0.313084112,-0.47207991359755397,36.9135366180184,-3.2250467887875933,0.3255524102635558,91.98520153362423,"sa3007302"
"David Hollie","KCR","CPX,R","19-21",284,0.095070422,0.485915492,0.195652173,0.168032786,0.28169014,0.327868852,0.609558992,0.159836066,5.93870526739056,0.326530612,-0.22870721126673743,27.786390304676907,-11.578612208254917,0.2877496649435468,70.09807002437726,"sa3007304"
"Brian Rey","CIN","A,A+,AA,AAA","21-23",668,0.058383233,0.140718562,0.414893617,0.274111675,0.339339339,0.421319796,0.760659135,0.147208121,2.8972613576391986,0.293877551,-2.371970471693203,92.70639175017665,13.069304390152192,0.3450385971176893,114.91597523951502,"sa3007307"
"Luis Lopez","CIN","CPX,R","19-21",161,0.01863354,0.397515527,0.046875,0.206896551,0.267080745,0.351724137,0.618804882,0.144827586,6.47903950166989,0.341463414,-0.630434731952846,15.129074623090908,-7.682344401972607,0.287897709363736,66.97807198490203,"sa3007308"
"Kenen Irizarry","TEX","A-,A+,CPX","19-21",393,0.106870229,0.221374045,0.48275862,0.233038348,0.316195372,0.34218289,0.658378262,0.109144542,3.7727446486246503,0.292490118,-1.4433722274843603,43.87982018288677,-8.371516771647288,0.3122608265311448,85.87122135584787,"sa3007310"
"Edison Mora","SFG","A,CPX,R","18-20",396,0.101010101,0.229797979,0.439560439,0.255131964,0.346835443,0.343108504,0.689943947,0.08797654,8.302558509816777,0.334661354,2.0323723840992898,52.47944576588583,-4.468080718842034,0.33130163301395466,91.80700108438054,"sa3007315"
"Jake Brodt","TOR","A,AA","23-23",406,0.110837438,0.332512315,0.333333333,0.233802816,0.325123152,0.4,0.725123152,0.166197184,5.309667353795435,0.334928229,0.6397347479360178,52.42426351359049,5.624777293707522,0.339634793776053,112.00092027571428,"sa3007316"
"Kevon Jackson","KCR","CPX,R","19-21",258,0.147286821,0.387596899,0.38,0.181395348,0.311284046,0.28372093,0.595004976,0.102325582,7.233740978730173,0.31858407,0.6817300617694855,26.27228853027925,-9.316559583734422,0.29220632657930545,73.01997778086178,"sa3007317"
"Corbin Williams","PHI","A,A-,A+,AA,AAA","21-23",372,0.083333333,0.344086021,0.2421875,0.20123839,0.282548476,0.238390092,0.520938568,0.037151702,7.533902921464379,0.328205128,6.391468387369969,26.139623221114338,-18.731199849292576,0.255853987961925,60.25356092908873,"sa3007324"
"Gionti Turner","TBR","A+,CPX,R","18-20",352,0.076704545,0.204545454,0.375,0.262820512,0.333333333,0.362179487,0.69551282,0.099358975,5.598932881999612,0.327731092,-2.2420569995883852,45.81300263422124,-2.35972395223983,0.3268547196840418,94.86430243943147,"sa3007326"
"Jonah Davis","PIT","A,A-,A+,AA","21-23",730,0.11369863,0.397260273,0.286206896,0.223285486,0.327846364,0.444976076,0.77282244,0.22169059,5.026341181788606,0.346405228,-5.786315798901342,105.23528915211934,15.814870137129004,0.34730234541847216,118.20770308342932,"sa3007501"
"Matt Kroon","PHI","A,A+,AA,CPX","22-24",618,0.074433656,0.268608414,0.277108433,0.256781193,0.326298701,0.388788426,0.715087127,0.132007233,6.916664858346428,0.346456692,-0.6865291733993217,76.99300952825968,4.911791330317897,0.3269244461477577,106.5866139943811,"sa3007502"
"Nick Dalesandro","ARI","A,A-,A+,R","22-24",423,0.144208037,0.243498817,0.592233009,0.259154929,0.371158392,0.307042253,0.678200645,0.047887324,6.106367637143546,0.358267716,3.573603775468655,54.56488530153986,-0.4150305781269503,0.329691834765405,99.21957255735404,"sa3007503"
"Ruben Cardenas","CLE","A,A+,AA","21-23",922,0.069414316,0.222342733,0.312195121,0.281622911,0.335504885,0.48568019,0.821185075,0.204057279,5.4418394223131,0.327272727,-2.7774157256353647,142.05263595682106,30.82434647184334,0.36357091067920083,126.78590209544812,"sa3007505"
"David Clawson","LAA","R","22-22",251,0.063745019,0.302788844,0.210526315,0.195652173,0.252,0.352173913,0.604173913,0.15652174,4.494288257455311,0.26,-0.07861241698265076,19.411113612829876,-15.51954428058939,0.2653955747803531,55.570420895183936,"sa3007507"
"Devin Foyle","OAK","A,AA","22-24",808,0.116336633,0.233910891,0.497354497,0.246734397,0.344956413,0.396226415,0.741182828,0.149492018,6.517554005535574,0.310838445,-0.9650618656305596,107.96250178463012,8.49776740915327,0.34148733641144047,108.61325401752369,"sa3007515"
"Patrick Dorrian","PIT","A,A+,AA,AAA","23-25",948,0.116033755,0.271097046,0.428015564,0.243309002,0.335797254,0.429440389,0.765237643,0.186131387,5.186985991889596,0.311111111,0.42922399775125086,131.89021911170462,17.707357284390717,0.3431750173921938,114.94954855460469,"sa3007629"
"Max Burt","NYY","A,A+,AA,AAA","22-24",719,0.057023643,0.255910987,0.222826086,0.228658536,0.285913528,0.339939024,0.625852552,0.111280488,4.344358884265348,0.291576673,-0.11210903275059536,67.37836738315525,-18.763926330831623,0.2864023761270435,77.66085182071495,"sa3007631"
"D.J. Artis","CHC","A,A+,AA,AAA,R","22-24",519,0.138728323,0.258188824,0.537313432,0.226635514,0.355899419,0.338785046,0.694684465,0.112149532,6.611811227412263,0.306620209,3.0062421134207398,66.51137093405937,3.429098285248032,0.33296567432640134,105.88593031049041,"sa3007632"
"Brendt Citta","PIT","A-,AA,R","22-24",373,0.077747989,0.19839142,0.391891891,0.287425149,0.359249329,0.4251497,0.784399029,0.137724551,4.960502105434456,0.35546875,-0.7397338274568028,56.35564792302513,10.40521188226605,0.3571707771349979,123.15788787887496,"sa3007633"
"Kyle Gray","NYY","A,A+","22-22",449,0.106904231,0.267260579,0.4,0.231552162,0.319910514,0.351145038,0.671055552,0.119592876,6.653273785326338,0.318518518,0.07261460949666798,50.728257848914225,-0.1580805489463084,0.3134266982698654,99.21988306594325,"sa3007636"
"Scott Schreiber","HOU","A,A+,AA","23-25",729,0.079561042,0.25377229,0.313513513,0.260273972,0.326923076,0.455098934,0.78202201,0.194824962,5.505111454420674,0.320712694,-0.6745033241459168,103.69725227931438,14.620900375935422,0.34896917704878183,114.66020734020783,"sa3007637"
"Kyle Marinconz","WSN","A,A+,AA","23-25",619,0.095315024,0.180936995,0.526785714,0.232902033,0.319805194,0.323475046,0.64328024,0.090573013,5.0752067469095525,0.279342723,-0.919661687570624,66.42944058876319,-7.944154656419329,0.3026860282792673,90.13042736206575,"sa3007638"
"Nick Schnell","TBR","A,R","19-21",474,0.107594936,0.331223628,0.324840764,0.22276029,0.312896405,0.389830508,0.702726913,0.167070218,8.04123418381697,0.319838056,0.9560291639063507,59.739921022721575,-3.0150847169076904,0.3247701001469731,94.90248099293375,"sa3007639"
"Nicholas Northcut","BOS","A,A-","20-22",619,0.106623586,0.243941841,0.437086092,0.243042671,0.329011345,0.435992578,0.765003923,0.192949907,3.977405208532516,0.300531914,-0.9193759496374696,90.80208159331218,11.481230066157725,0.35053984050426146,112.34224625268712,"sa3007640"
"Clayton Daniel","CHC","A,AA,AAA","24-26",467,0.109207708,0.137044967,0.796875,0.274509803,0.358531317,0.357843137,0.716374454,0.083333334,4.170804526600477,0.316715542,-0.9094603903940879,59.42313769810992,2.6666026150544333,0.3375408666180226,107.49872317046608,"sa3007646"
"Austin Dennis","HOU","A,AA,AAA,CPX","22-24",536,0.093283582,0.179104477,0.520833333,0.242553191,0.323364485,0.331914893,0.655279378,0.089361702,7.180179500166116,0.290666666,1.3904284812742844,59.191634570211896,-4.823023195415007,0.3123349940665414,91.60943713936861,"sa3007650"
"Kyle Mottice","PIT","A,A-,AA","23-25",373,0.107238605,0.126005361,0.851063829,0.299003322,0.423497267,0.355481727,0.778978994,0.056478405,6.294069815240042,0.354330708,1.1571743269341823,59.57293427789489,15.163940087500011,0.3731128739528969,135.84665329518091,"sa3007655"
"Jeremiah Jackson","LAA","A,CPX,R","19-21",509,0.09626719,0.330058939,0.291666666,0.27027027,0.343811394,0.581081081,0.924892475,0.310810811,7.166374324959252,0.343873517,1.7059274463681504,94.35578161924748,22.30354398935702,0.3899342880004973,130.94001080106358,"sa3007740"
"Grant Lavigne","COL","A,A+","19-21",973,0.13257965,0.247687564,0.535269709,0.249075215,0.361944157,0.366214549,0.728158706,0.117139334,4.522133065510377,0.330960854,-2.5527970161056146,136.56678810215502,12.405853951936066,0.3413620117905224,109.27458732018694,"sa3007743"
"Brandon Howlett","BOS","A,A+","19-21",879,0.113765642,0.318543799,0.357142857,0.241333333,0.343215507,0.410666666,0.753882173,0.169333333,3.674404902794986,0.345132743,-1.8935214291559532,124.74875643251508,14.715530620497164,0.3408822990171441,113.03901599163503,"sa3007745"
"Sean Roby","SFG","A,A-,A+","20-22",677,0.10635155,0.298375184,0.356435643,0.258764607,0.341211225,0.452420701,0.793631926,0.193656094,5.0624781071973874,0.349333333,0.007047424267511815,103.17871834073415,15.061067042091985,0.35852339331121175,117.55132984060732,"sa3007788"
"Liam Sabino","STL","A,A-,A+,CPX,R","23-25",322,0.130434782,0.276397515,0.471910112,0.246323529,0.360248447,0.386029411,0.746277858,0.139705882,5.38436441279374,0.342696629,-0.7757744743030344,47.736383379396216,4.4593545877897895,0.3495249394674479,111.05901643804793,"sa3007821"
"Nick Meyer","NYM","A+,AA,AAA,R","22-24",501,0.083832335,0.185628742,0.451612903,0.211363636,0.291497975,0.268181818,0.559679793,0.056818182,5.013373683032899,0.257225433,0.7456374084576964,38.95573811654508,-19.998206484573487,0.2651981123787189,64.46176697781864,"sa3007826"
